experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2,520,-2465.0,-4.740384615384615,0.41923076923076924,0.88022351797862,-4060.0,-2.174281755231644
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,3,520,-3185.0,-6.125,0.41346153846153844,0.8485136741973841,-4065.0,-2.858885089633257
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,1,520,-3150.0,-6.0576923076923075,0.41346153846153844,0.8499285373987613,-3910.0,-2.7637845151425786
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,2,520,-2980.0,-5.730769230769231,0.41346153846153844,0.860093896713615,-4205.0,-2.5688844878453243
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,ga,3,520,-2540.0,-4.884615384615385,0.4115384615384615,0.8763388510223953,-3850.0,-2.172519234483012
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,1,520,-2390.0,-4.596153846153846,0.41923076923076924,0.8832152455411678,-4050.0,-2.0089573662201494
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,2,520,-3445.0,-6.625,0.4153846153846154,0.8363031598954621,-4355.0,-3.1051286443008674
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,gwo,3,520,-3565.0,-6.855769230769231,0.4115384615384615,0.8321958107790068,-4135.0,-3.159116952843754
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,1,520,-3585.0,-6.894230769230769,0.41346153846153844,0.83298392732355,-4505.0,-3.272887139875077
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,2,520,-3430.0,-6.596153846153846,0.4115384615384615,0.8363939899833055,-4285.0,-3.0916568216945555
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,pso,3,520,-1025.0,-1.9711538461538463,0.425,0.9490683229813665,-3940.0,-0.837299114881533
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,1,520,-1990.0,-3.826923076923077,0.425,0.9026656884323796,-3595.0,-1.7716990497927099
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,2,520,-3270.0,-6.288461538461538,0.4096153846153846,0.8466588511137163,-4355.0,-2.783723805831889
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,random_search,3,520,-2740.0,-5.269230769230769,0.4153846153846154,0.8685220729366603,-3815.0,-2.31392248637235
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,1,520,-5925.0,-11.39423076923077,0.36730769230769234,0.7382950530035336,-5920.0,-5.145449666770331
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,2,520,-8645.0,-16.625,0.38269230769230766,0.6026200873362445,-8775.0,-11.738529477095517
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,de,3,520,-3360.0,-6.461538461538462,0.4173076923076923,0.8379551482999759,-3355.0,-3.2908696108396844
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,1,520,-5095.0,-9.798076923076923,0.3923076923076923,0.7664986251145738,-5185.0,-4.804647050161567
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,2,520,-5150.0,-9.903846153846153,0.4173076923076923,0.7477345089395052,-5705.0,-6.797566933425586
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,ga,3,520,-5165.0,-9.932692307692308,0.4269230769230769,0.7552712627339493,-5970.0,-6.748505519104419
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,1,520,-9920.0,-19.076923076923077,0.38846153846153847,0.5619342018105542,-10285.0,-16.927797924822247
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,2,520,-10105.0,-19.432692307692307,0.3903846153846154,0.5330406654343808,-10320.0,-13.161326788092225
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,gwo,3,520,-11135.0,-21.41346153846154,0.36923076923076925,0.5111940298507462,-11345.0,-13.67950954795541
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,1,520,-6390.0,-12.288461538461538,0.4173076923076923,0.6872246696035242,-6480.0,-8.977848930496492
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,2,520,-8245.0,-15.85576923076923,0.38269230769230766,0.6171348966798236,-8485.0,-10.001308676913151
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,pso,3,520,-5990.0,-11.51923076923077,0.4096153846153846,0.7032449838989349,-6245.0,-8.012760603792636
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,1,520,-4740.0,-9.115384615384615,0.4173076923076923,0.7665024630541872,-5335.0,-5.805550563713898
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,2,520,-7390.0,-14.211538461538462,0.40384615384615385,0.6494307400379506,-7500.0,-10.124043096747151
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,svm,random_search,3,520,-7500.0,-14.423076923076923,0.3903846153846154,0.6461429582448691,-8370.0,-10.153090528222101
