experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,2,3012,7660.0,2.543160690571049,0.450531208499336,1.1170895750535004,-5150.0,3.1827341940145426
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,gwo,3,3012,2480.0,0.8233731739707836,0.43658698539176627,1.0363157124029874,-4565.0,1.7043030627656417
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,1,3012,2100.0,0.6972111553784861,0.41799468791500666,1.0305565660240088,-9365.0,0.7473414949478107
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,2,3012,6520.0,2.1646746347941566,0.45086321381142097,1.0987654320987654,-4265.0,3.2007856182307224
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,pso,3,3012,-6470.0,-2.148074369189907,0.43293492695883135,0.9110836253693396,-8190.0,-2.482354676562073
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,1,3012,12480.0,4.143426294820717,0.46049136786188577,1.1984101748807632,-4485.0,5.738208088104879
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,2,3012,11280.0,3.745019920318725,0.45717131474103584,1.1775119993705248,-4685.0,5.099322568486455
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,svm,random_search,3,3012,9470.0,3.144090305444887,0.44787516600265603,1.1467648198372724,-4565.0,3.6369901145087633
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,1,3012,26190.0,8.695219123505977,0.48273572377158036,1.4700708965269675,-2515.0,9.38621468791308
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,2,3012,25320.0,8.406374501992032,0.4800796812749004,1.450694197223211,-2555.0,9.131632686981972
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,de,3,3012,25090.0,8.330013280212484,0.47941567065073043,1.4456483126110125,-2555.0,9.104141457561255
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,1,3012,18220.0,6.049136786188579,0.46613545816733065,1.3040720961281709,-2820.0,8.41610734626985
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,2,3012,22630.0,7.5132802124834,0.47443559096945553,1.3927796580751541,-2650.0,8.871820592641196
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,ga,3,3012,24810.0,8.237051792828685,0.48306772908366535,1.4402058197303051,-2615.0,9.989148665195165
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,1,3012,25300.0,8.399734395750333,0.48240371845949537,1.450618933119601,-2475.0,9.179334911089878
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,2,3012,25110.0,8.336653386454183,0.4800796812749004,1.4461224127209735,-2515.0,8.973510722149209
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,3,3012,26200.0,8.698539176626825,0.48240371845949537,1.47050372631768,-2515.0,9.365697496935185
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,1,3012,27200.0,9.03054448871182,0.4847277556440903,1.4932003626473256,-2475.0,9.514201209103271
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,2,3012,26510.0,8.801460823373175,0.48306772908366535,1.4773566219501215,-2515.0,9.560290280123262
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,3,3012,26200.0,8.698539176626825,0.48240371845949537,1.47050372631768,-2515.0,9.365697496935185
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,1,3012,23210.0,7.705843293492696,0.4764276228419655,1.4051671467225277,-2650.0,9.371044355870689
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,2,3012,22920.0,7.609561752988048,0.47875166002656044,1.3994771241830066,-2520.0,9.358830675031754
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,3,3012,25270.0,8.389774236387781,0.4817397078353254,1.4498042007831968,-2555.0,9.453145868516566
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,1,3012,28460.0,9.44887118193891,0.48705179282868527,1.5225374093454511,-2115.0,13.639856493941735
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,2,3012,26550.0,8.814741035856574,0.48373173970783534,1.4785508291276135,-2060.0,12.330920505623462
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,3,3012,28510.0,9.46547144754316,0.48871181938911024,1.5239364145915648,-2060.0,13.781161591891674
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,1,3012,27210.0,9.033864541832669,0.4853917662682603,1.4936054421768707,-2070.0,12.865133561529458
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,2,3012,27650.0,9.179946879150066,0.4867197875166003,1.503826530612245,-2060.0,13.080152357155777
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3,3012,28120.0,9.335989375830014,0.48738379814077026,1.5147354933186894,-2060.0,13.396724657954747
